,x,y,z
0.0,3.38424463102,-4.2678394673,-0.0160646573546
0.08,3.3836942356541173,-4.187842007724532,-0.016386412560674295
0.16,3.3831438402882354,-4.107844548149064,-0.016708167766748588
0.24,3.382593444922353,-4.027847088573597,-0.017029922972822884
0.32,3.382043049556471,-3.9478496289981293,-0.017351678178897177
0.4,3.381492654190588,-3.8678521694226617,-0.01767343338497147
0.48000000000000004,3.3809422588247062,-3.787854709847194,-0.017995188591045763
0.5599999999999999,3.380391863458824,-3.7078572502717266,-0.018316943797120056
0.64,3.379841468092941,-3.6278597906962586,-0.01863869900319435
0.72,3.3792910727270584,-3.5478623311207906,-0.018960454209268642
0.7999999999999999,3.3787406773611766,-3.4678648715453235,-0.019282209415342935
0.88,3.3781902819952947,-3.3878674119698564,-0.01960396462141723
0.96,3.377639886629412,-3.3078699523943884,-0.019925719827491525
1.04,3.3770894912635296,-3.2278724928189204,-0.020247475033565818
1.12,3.3765390958976473,-3.147875033243453,-0.020569230239640114
1.2000000000000002,3.375988700531765,-3.0678775736679853,-0.020890985445714407
1.28,3.3754383051658827,-2.9878801140925173,-0.0212127406517887
1.36,3.3748879098,-2.90788265451705,-0.021534495857862993
1.4400000000000002,3.374337514434118,-2.827885194941582,-0.021856251063937286
1.52,3.373787119068236,-2.747887735366115,-0.02217800627001158
1.6,3.373236723702353,-2.667890275790647,-0.022499761476085876
1.6800000000000002,3.372686328336471,-2.5878928162151795,-0.02282151668216017
1.76,3.372135932970589,-2.507895356639712,-0.02314327188823446
1.84,3.371585537604706,-2.427897897064244,-0.023465027094308755
1.9200000000000002,3.3710351422388243,-2.3479004374887764,-0.02378678230038305
1.9499130699974871,3.37082934205,-2.31798831739,-0.0239070908754
2.0,3.420885694645511,-2.319690935588721,-0.02431108738511522
2.08,3.5008368557056917,-2.3224103966515353,-0.024956359929780982
2.16,3.5807880167658723,-2.325129857714348,-0.025601632474446745
2.24,3.660739177826053,-2.3278493187771616,-0.026246905019112504
2.3200000000000003,3.740690338886234,-2.3305687798399752,-0.026892177563778267
2.3843255518507127,3.80497662084,-2.33275541526,-0.0274110214704
2.4,3.804870183934358,-2.3484294863544055,-0.027433186698479575
2.48,3.8043269461520612,-2.4284275619236206,-0.027546314652298263
2.56,3.803783708369764,-2.5084256374928366,-0.027659442606116955
2.64,3.803240470587467,-2.5884237130620527,-0.027772570559935646
2.72,3.80269723280517,-2.668421788631268,-0.027885698513754335
2.8000000000000003,3.8021539950228727,-2.7484198642004842,-0.027998826467573026
2.8800000000000003,3.8016107572405757,-2.8284179397697002,-0.028111954421391715
2.96,3.8010675194582784,-2.908416015338916,-0.028225082375210403
3.04,3.8005242816759814,-2.9884140909081314,-0.02833821032902909
3.12,3.799981043893684,-3.068412166477347,-0.02845133828284778
3.2,3.7994378061113867,-3.148410242046563,-0.02856446623666647
3.2800000000000002,3.79889456832909,-3.2284083176157785,-0.02867759419048516
3.3600000000000003,3.7983513305467924,-3.3084063931849945,-0.02879072214430385
3.44,3.797808092764495,-3.3884044687542096,-0.02890385009812254
3.4908987475847493,3.79746246623,-3.43930199195,-0.0289758259877
3.52,3.797934028818531,-3.4683993991074673,-0.02901347666879427
3.6,3.7992303650223547,-3.5483888284069955,-0.029116979241280233
3.68,3.800526701226178,-3.6283782577065233,-0.029220481813766193
3.7600000000000002,3.801823037430001,-3.7083676870060507,-0.02932398438625216
3.8400000000000003,3.803119373633825,-3.788357116305579,-0.02942748695873812
3.92,3.804415709837648,-3.868346545605106,-0.02953098953122408
4.0,3.8057120460414713,-3.9483359749046336,-0.029634492103710046
4.08,3.807008382245295,-4.028325404204161,-0.029737994676196006
4.16,3.8083047184491186,-4.108314833503689,-0.029841497248681965
4.24,3.8096010546529415,-4.188304262803217,-0.02994499982116793
4.32,3.8108973908567654,-4.268293692102745,-0.030048502393653892
4.340251349134079,3.81122554782,-4.2885423653500006,-0.0300747032278
4.4,3.7515790311141375,-4.285650302248788,-0.028117588981363673
4.48,3.6717157828681315,-4.281777996435286,-0.025497125800257626
4.5600000000000005,3.5918525346221255,-4.277905690621784,-0.02287666261915158
4.640000000000001,3.511989286376119,-4.274033384808283,-0.020256199438045533
4.72,3.4321260381301144,-4.270161078994781,-0.017635736256939514
4.767963395591046,3.38424463102,-4.2678394673,-0.0160646573546
