,Unnamed: 0,Unnamed: 0.1,x,y,z
2.3200000000000003,4.601400504279014,4.601400504279014,3.306949717209849,-4.623468217602017,-0.025268592362014695
2.4,4.7692576729123255,4.7692576729123255,3.3042226531206524,-4.703418458049008,-0.0245459763355454
2.48,4.937114841545638,4.937114841545638,3.3014955890314557,-4.783368698495999,-0.0238233603090761
2.50997079432061,5.0,5.0,3.30047393557,-4.81332085115,-0.0235526431053
2.56,5.112115952960361,5.112115952960361,3.3023134465781894,-4.863313502534448,-0.024074589189233914
2.64,5.2913967573430645,5.2913967573430645,3.305254946021499,-4.943255049805574,-0.02490921540701364
2.72,5.47067756172577,5.47067756172577,3.3081964454648087,-5.0231965970767,-0.02574384162479337
2.8000000000000003,5.649958366108475,5.649958366108475,3.3111379449081184,-5.103138144347825,-0.026578467842573096
2.8800000000000003,5.82923917049118,5.82923917049118,3.3140794443514285,-5.18307969161895,-0.027413094060352822
2.956198154106584,6.0,6.0,3.3168811547000003,-5.25922217085,-0.028208056274900008
2.96,6.0416669212615,6.0416669212615,3.31923724751504,-5.262205436251797,-0.028153408432817814
3.04,6.918439361378757,6.918439361378757,3.368815118498601,-5.32498052993907,-0.027003486134771344
3.0474418980241063,7.0,7.0,3.3734270367500003,-5.33082010301,-0.0268965160788
3.12,7.151888845097286,7.151888845097286,3.4458448175134953,-5.3334629385505945,-0.023241572585392185
3.2,7.319356119969221,7.319356119969221,3.52569010430179,-5.336376835654983,-0.019211761006669128
3.2800000000000002,7.486823394841156,7.486823394841156,3.6055353910900845,-5.3392907327593715,-0.015181949427946068
3.3600000000000003,7.65429066971309,7.65429066971309,3.6853806778783795,-5.34220462986376,-0.011152137849223006
3.44,7.821757944585024,7.821757944585024,3.7652259646666737,-5.3451185269681485,-0.0071223262704999705
3.52,7.989225219456959,7.989225219456959,3.845071251454968,-5.348032424072538,-0.003092514691776911
3.525147169464019,8.0,8.0,3.85020846673,-5.3482199031,-0.00283323815298
3.6,8.35531851956549,8.35531851956549,3.9247122586503993,-5.343378933764038,-0.00819012573985342
3.68,8.73507011161217,8.73507011161217,4.004339218792767,-5.338205080696575,-0.013915373587947453
3.7600000000000002,9.114821703658851,9.114821703658851,4.0839661789351345,-5.333031227629112,-0.019640621436041485
3.8400000000000003,9.494573295705532,9.494573295705532,4.163593139077502,-5.327857374561647,-0.02536586928413552
3.92,9.874324887752211,9.874324887752211,4.24322009921987,-5.322683521494184,-0.031091117132229524
3.9464752253588635,10.0,10.0,4.26957187065,-5.32097128492,-0.0329858324699
