,x,y,z
0.0,3.80983965293,-4.25993001475,-0.0320206372216
0.1,3.80884732089,-4.16319883496,-0.0321398134295
0.2,3.80785498884,-4.06646765517,-0.0322589896374
0.3,3.80686265679,-3.96973647537,-0.0323781658453
0.4,3.80587032474,-3.87300529558,-0.0324973420532
0.5,3.80487799269,-3.77627411579,-0.032616518261
0.6,3.80388566064,-3.679542936,-0.0327356944689
0.7,3.80289332859,-3.58281175621,-0.0328548706768
0.8,3.80190099654,-3.48608057642,-0.0329740468847
0.9,3.80090866449,-3.38934939662,-0.0330932230925
1.0,3.79991633244,-3.29261821683,-0.0332123993004
1.1,3.79892400039,-3.19588703704,-0.0333315755083
1.2,3.79793166834,-3.09915585725,-0.0334507517162
1.3,3.79693933629,-3.00242467746,-0.033569927924
1.4,3.79594700424,-2.90569349767,-0.0336891041319
1.5,3.79495467219,-2.80896231787,-0.0338082803398
1.6,3.79396234014,-2.71223113808,-0.0339274565477
1.7,3.79297000809,-2.61549995829,-0.0340466327556
1.8,3.79197767604,-2.5187687785,-0.0341658089634
1.9,3.790985344,-2.42203759871,-0.0342849851713
1.93472686132,3.78999301195,-2.32530641891,-0.0344041613792
2.0,3.70616027797,-2.32384279861,-0.0323047472784
2.1,3.62232754399,-2.32237917831,-0.0302053331777
2.2,3.53849481001,-2.320915558,-0.0281059190769
2.3,3.45466207603,-2.3194519377,-0.0260065049762
2.35408580692,3.37082934205,-2.31798831739,-0.0239070908754
2.4,3.37146816534,-2.41083837215,-0.0235336416601
2.5,3.37210698862,-2.50368842691,-0.0231601924449
2.6,3.3727458119,-2.59653848166,-0.0227867432296
2.7,3.37338463519,-2.68938853642,-0.0224132940143
2.8,3.37402345847,-2.78223859118,-0.022039844799
2.9,3.37466228176,-2.87508864594,-0.0216663955838
3.0,3.37530110504,-2.96793870069,-0.0212929463685
3.1,3.37593992833,-3.06078875545,-0.0209194971532
3.2,3.37657875161,-3.15363881021,-0.0205460479379
3.3,3.37721757489,-3.24648886497,-0.0201725987226
3.4,3.37785639818,-3.33933891972,-0.0197991495074
3.5,3.37849522146,-3.43218897448,-0.0194257002921
3.6,3.37913404475,-3.52503902924,-0.0190522510768
3.7,3.37977286803,-3.617889084,-0.0186788018615
3.8,3.38041169132,-3.71073913876,-0.0183053526463
3.9,3.3810505146,-3.80358919351,-0.017931903431
4.0,3.38168933789,-3.89643924827,-0.0175584542157
4.1,3.38232816117,-3.98928930303,-0.0171850050004
4.2,3.38296698445,-4.08213935779,-0.0168115557852
4.3,3.38360580774,-4.17498941254,-0.0164381065699
4.30399887692,3.38424463102,-4.2678394673,-0.0160646573546
