,x,y,z
0.0,1.26678096972,-2.27870616931,-0.0133882915528
0.08,1.186786725574329,-2.278700494239649,-0.012428671129750987
0.16,1.1067924814286578,-2.278694819169298,-0.011469050706701973
0.24,1.0267982372829867,-2.278689144098947,-0.01050943028365296
0.32,0.9468039931373153,-2.278683469028596,-0.009549809860603945
0.4,0.8668097489916443,-2.278677793958245,-0.008590189437554931
0.48000000000000004,0.7868155048459732,-2.2786721188878936,-0.0076305690145059175
0.5599999999999999,0.7068212607003019,-2.278666443817543,-0.0066709485914569055
0.64,0.6268270165546308,-2.2786607687471916,-0.00571132816840789
0.72,0.5468327724089598,-2.2786550936768406,-0.004751707745358878
0.7999999999999999,0.46683852826328864,-2.27864941860649,-0.003792087322309864
0.88,0.3868442841176174,-2.2786437435361386,-0.0028324668992608494
0.9537941320930505,0.313055461378,-2.2786385087,-0.00194728744604
0.96,0.3085867581472946,-2.282927336239083,-0.0023338702371576278
1.0328266213634314,0.256145977414,-2.33325725366,-0.00687046672559
1.038362680805092,0.258292632458,-2.3360010972,-0.00256800825494
1.04,0.25829533729041076,-2.3376384135939476,-0.0025693706079194223
1.12,0.2584274963669872,-2.417638276738032,-0.0026359356605326905
1.2000000000000002,0.25855965544356363,-2.4976381398821172,-0.0027025007131459586
1.28,0.2586918145201401,-2.577638003026201,-0.0027690657657592262
1.36,0.25882397359671655,-2.657637866170286,-0.0028356308183724948
1.4400000000000002,0.25895613267329304,-2.7376377293143705,-0.002902195870985763
1.52,0.25908829174986947,-2.817637592458455,-0.0029687609235990306
1.6,0.25922045082644596,-2.8976374556025393,-0.0030353259762122987
1.6800000000000002,0.25935260990302245,-2.977637318746624,-0.003101891028825567
1.76,0.2594847689795989,-3.0576371818907084,-0.003168456081438835
1.84,0.2596169280561753,-3.1376370450347926,-0.003235021134052103
1.9200000000000002,0.2597490871327518,-3.2176369081788776,-0.0033015861866653715
2.0,0.25988124620932823,-3.2976367713229617,-0.0033681512392786392
2.08,0.26001340528590466,-3.377636634467046,-0.0034347162918919073
2.16,0.26014556436248115,-3.457636497611131,-0.003501281344505176
2.24,0.26027772343905764,-3.5376363607552155,-0.0035678463971184435
2.3200000000000003,0.2604098825156341,-3.6176362238993,-0.003634411449731712
2.4,0.26054204159221056,-3.697636087043384,-0.00370097650234498
2.48,0.260674200668787,-3.777635950187469,-0.003767541554958248
2.56,0.2608063597453634,-3.8576358133315534,-0.0038341066075715164
2.64,0.2609385188219399,-3.937635676475638,-0.0039006716601847845
2.72,0.26107067789851635,-4.0176355396197225,-0.003967236712798052
2.8000000000000003,0.26120283697509283,-4.097635402763807,-0.004033801765411321
2.8800000000000003,0.26133499605166927,-4.177635265907892,-0.004100366818024588
2.96,0.2614671551282457,-4.257635129051976,-0.004166931870637857
3.0196174944956096,0.261565642541,-4.31725252156,-0.00421653739136
3.04,0.2664875118579014,-4.336164244946893,0.0015772913601251604
3.0590843239503474,0.271095902542,-4.35387146232,0.0070021055363
3.0790791721460673,0.280354124271,-4.36576115758,-0.00613998072924
3.12,0.3212629106115296,-4.366727205480073,-0.005911718049719879
3.2,0.4012393695171097,-4.368615823967503,-0.005465465729830544
3.2800000000000002,0.48121582842268973,-4.3705044424549335,-0.005019213409941211
3.3600000000000003,0.5611922873282698,-4.372393060942364,-0.004572961090051875
3.44,0.6411687462338495,-4.374281679429795,-0.004126708770162544
3.52,0.7211452051394296,-4.376170297917224,-0.003680456450273209
3.6,0.8011216640450096,-4.378058916404655,-0.003234204130383874
3.68,0.8810981229505898,-4.379947534892085,-0.0027879518104945394
3.7600000000000002,0.9610745818561699,-4.381836153379515,-0.0023416994906052045
3.8400000000000003,1.04105104076175,-4.383724771866945,-0.0018954471707158702
3.92,1.1210274996673295,-4.385613390354377,-0.0014491948508265381
