,x,y,z
0.0,1.30081391421,-1.35816348014,-0.0135986722406
0.08,1.2208163054693006,-1.358124279758062,-0.012981372394440404
0.16,1.1408186967286016,-1.3580850793761239,-0.012364072548280805
0.24,1.0608210879879023,-1.358045878994186,-0.01174677270212121
0.32,0.9808234792472033,-1.3580066786122478,-0.011129472855961614
0.4,0.900825870506504,-1.3579674782303097,-0.010512173009802016
0.48000000000000004,0.8208282617658049,-1.357928277848372,-0.009894873163642421
0.5599999999999999,0.7408306530251058,-1.3578890774664338,-0.009277573317482824
0.64,0.6608330442844066,-1.3578498770844956,-0.008660273471323227
0.72,0.5808354355437074,-1.3578106767025577,-0.008042973625163631
0.7999999999999999,0.5008378268030083,-1.3577714763206197,-0.007425673779004034
0.88,0.4208402180623091,-1.3577322759386816,-0.0068083739328444375
0.96,0.3408426093216099,-1.3576930755567438,-0.00619107408668484
1.0050412687885213,0.29580268685,-1.35767100512,-0.00584352448301
1.04,0.2623133630614602,-1.3676916774817176,-0.0054383016777890085
1.12,0.1856759734812718,-1.3906231100925837,-0.004510984715924129
1.2000000000000002,0.10903858390108348,-1.4135545427034497,-0.003583667754059249
1.28,0.03240119432089528,-1.4364859753143153,-0.002656350792194372
1.36,-0.044236195259293065,-1.4594174079251814,-0.0017290338303294927
1.4400000000000002,-0.12087358483948142,-1.4823488405360474,-0.0008017168684646137
1.52,-0.19751097441966958,-1.5052802731469133,0.00012560009340026302
1.5975869915167826,-0.27183678061,-1.52752003399,0.00102494675907
1.6,-0.2734243697163841,-1.529337217527203,0.001028788827235371
1.6800000000000002,-0.3260587178316392,-1.589583455361564,0.001156167348847461
1.76,-0.3786930659468941,-1.6498296931959247,0.0012835458704595509
1.84,-0.4313274140621492,-1.7100759310302858,0.0014109243920716408
1.9200000000000002,-0.4839617621774043,-1.7703221688646467,0.001538302913683731
2.0,-0.5365961102926592,-1.8305684066990076,0.0016656814352958207
2.08,-0.5892304584079143,-1.8908146445333684,0.0017930599569079108
2.120436970156186,-0.615835127957,-1.92126683605,0.00185744497537
2.16,-0.6198896705726827,-1.9606210724789412,0.0020526107898833977
2.24,-0.6280883199313172,-2.040198873439692,0.0024472535971382867
2.3200000000000003,-0.6362869692899515,-2.119776674400443,0.0028418964043931756
2.4,-0.6444856186485859,-2.199354475361193,0.0032365392116480624
2.48,-0.6526842680072203,-2.2789322763219437,0.0036311820189029514
2.56,-0.6608829173658546,-2.358510077282694,0.00402582482615784
2.579741627730569,-0.66290610091,-2.37814751881,0.004123210968499999
2.610050210819715,-0.66134258256,-2.34917348082,-0.00463297209234
2.64,-0.6613177126523616,-2.3791226211639476,-0.004437406017200341
2.72,-0.6612512817135962,-2.4591208880329836,-0.003915022172793462
2.8000000000000003,-0.6611848507748308,-2.5391191549020196,-0.0033926383283865835
2.8800000000000003,-0.6611184198360653,-2.6191174217710556,-0.0028702544839797044
2.96,-0.6610519888972999,-2.699115688640091,-0.002347870639572829
3.04,-0.6609855579585345,-2.7791139555091267,-0.0018254867951659494
3.12,-0.6609191270197691,-2.8591122223781626,-0.0013031029507590704
3.2,-0.6608526960810036,-2.9391104892471986,-0.0007807191063521918
3.2800000000000002,-0.6607862651422383,-3.0191087561162346,-0.00025833526194531326
3.3600000000000003,-0.6607198342034728,-3.09910702298527,0.0002640485824615662
3.44,-0.6606534032647073,-3.1791052898543057,0.0007864324268684417
3.52,-0.6605869723259419,-3.2591035567233417,0.0013088162712753208
3.6,-0.6605205413871765,-3.3391018235923777,0.0018312001156822002
3.68,-0.6604541104484112,-3.4191000904614137,0.002353583960089079
3.7600000000000002,-0.6603876795096457,-3.4990983573304493,0.002875967804495957
3.8400000000000003,-0.6603212485708803,-3.5790966241994853,0.003398351648902836
3.92,-0.6602548176321148,-3.659094891068521,0.0039207354933097115
4.0,-0.6601883866933494,-3.739093157937557,0.004443119337716591
4.08,-0.6601219557545841,-3.819091424806593,0.00496550318212347
4.16,-0.6600555248158186,-3.899089691675629,0.0054878870265303486
4.24,-0.6599890938770532,-3.9790879585446643,0.006010270870937228
4.32,-0.6599226629382877,-4.059086225413701,0.006532654715344106
4.4,-0.6598562319995224,-4.139084492282736,0.007055038559750985
4.48,-0.6597898010607569,-4.219082759151773,0.007577422404157864
4.5600000000000005,-0.6597233701219914,-4.299081026020809,0.008099806248564743
4.584320894290378,-0.659703174374,-4.323401393419998,0.0082586167768
4.614894053224045,-0.650047591093,-4.35213501981,0.0122418909535
4.640000000000001,-0.647813225554989,-4.377126715363264,0.011386714052125504
4.72,-0.6406934286146053,-4.456762654294509,0.008661696241784205
4.8,-0.6335736316742215,-4.536398593225753,0.005936678431442874
4.88,-0.6264538347338378,-4.616034532156999,0.003211660621101546
4.957617982554041,-0.6195460313000001,-4.69329929364,0.00056778081032
4.96,-0.6182836202557673,-4.6953192728113455,0.0005708817109781332
5.04,-0.5758855749727919,-4.763160225857995,0.000675025386781802
5.12,-0.5334875296898164,-4.831001178904643,0.0007791690625854706
5.2,-0.49108948440684086,-4.898842131951291,0.0008833127383891391
5.28,-0.4486914391238654,-4.966683084997939,0.0009874564141928077
5.325189945189256,-0.424741872343,-5.00500469687,0.00104628450171
5.36,-0.39783191694150355,-5.027083618026834,0.0007064952039984342
5.44,-0.33598781919951354,-5.077825097813344,-7.440399207335208e-05
5.5200000000000005,-0.2741437214575235,-5.1285665775998535,-0.0008553031881451383
5.6000000000000005,-0.21229962371553354,-5.179308057386363,-0.0016362023842169243
5.646566187029476,-0.17630157593899998,-5.2088435228600005,-0.0020907461094100003
5.680000000000001,-0.14321957348896555,-5.213470922089292,-0.003500760299648493
5.76,-0.0640613812021339,-5.224543303772757,-0.006874624217548775
5.84,0.015096811084698611,-5.235615685456223,-0.010248488135449093
5.92,0.09425500337153109,-5.246688067139688,-0.01362235205334941
6.0,0.17341319565836366,-5.257760448823154,-0.016996215971249732
6.08,0.2525713879451962,-5.26883283050662,-0.020370079889150048
6.143866860779049,0.31576620352400003,-5.27767230875,-0.0230635561033
6.16,0.3318959510736906,-5.277345847253934,-0.023010189471107917
6.24,0.4118791326667375,-5.275727010440615,-0.022745558358904884
6.32,0.49186231425978433,-5.274108173627297,-0.02248092724670185
6.4,0.5718454958528312,-5.272489336813977,-0.022216296134498815
6.48,0.6518286774458781,-5.270870500000658,-0.021951665022295782
6.5600000000000005,0.7318118590389251,-5.26925166318734,-0.02168703391009275
6.640000000000001,0.8117950406319719,-5.267632826374021,-0.021422402797889713
6.720000000000001,0.8917782222250188,-5.266013989560702,-0.02115777168568668
6.8,0.9717614038180649,-5.264395152747383,-0.02089314057348365
6.88,1.0517445854111116,-5.2627763159340635,-0.020628509461280618
6.96,1.1317277670041586,-5.261157479120746,-0.02036387834907758
7.04,1.2117109485972053,-5.259538642307426,-0.02009924723687455
7.12,1.2916941301902523,-5.257919805494107,-0.019834616124671516
7.138078363975778,1.30976869355,-5.25755398148,-0.0197748149051
7.2,1.3069639916296851,-5.195757717746264,-0.01700995620981433
7.28,1.3033404414777252,-5.115919693170086,-0.013437881732707014
7.36,1.2997168913257653,-5.036081668593909,-0.009865807255599702
7.44,1.2960933411738051,-4.956243644017732,-0.006293732778492388
7.5200000000000005,1.2924697910218452,-4.876405619441556,-0.002721658301385075
7.539369194409977,1.29159247543,-4.8570756417,-0.00185680573896
7.6000000000000005,1.2310125346839575,-4.854639445585039,-0.0023367163459179184
7.680000000000001,1.1510796488758093,-4.851424979154974,-0.0029699398068799925
7.76,1.0711467630676617,-4.8482105127249095,-0.0036031632678420597
7.84,0.9912138772595134,-4.844996046294845,-0.004236386728804134
7.92,0.9112809914513651,-4.841781579864781,-0.004869610189766208
8.0,0.8313481056432167,-4.838567113434716,-0.005502833650728282
8.08,0.7514152198350685,-4.835352647004652,-0.006136057111690356
8.16,0.6714823340269201,-4.832138180574587,-0.00676928057265243
8.24,0.5915494482187718,-4.828923714144523,-0.007402504033614504
8.32,0.5116165624106235,-4.8257092477144585,-0.008035727494576579
8.4,0.43168367660247514,-4.822494781284394,-0.008668950955538652
8.48,0.3517507907943268,-4.819280314854329,-0.009302174416500726
8.52486023702025,0.306928188256,-4.81747779328,-0.00965725634832
8.56,0.2718183825621293,-4.8173759276329475,-0.008210152412321193
8.64,0.19188658401447517,-4.817144017936547,-0.004915642004080256
8.72,0.11195478546682108,-4.816912108240147,-0.0016211315958393185
8.8,0.03202298691916701,-4.816680198543747,0.0016733788124016172
8.841064757738042,-0.009006762367399999,-4.8165611571,0.00336448220965
8.88,-0.03796568395749155,-4.790537677691813,0.0030291169937287006
8.96,-0.09746739995094422,-4.737067396483651,0.0023400441713947464
9.037163560240678,-0.15485945303200002,-4.68549293067,0.00167540276844
9.040000000000001,-0.15514414607705726,-4.682670996257978,0.0016433629087117137
9.120000000000001,-0.16317373441212565,-4.60308011045837,0.0007396988101393996
9.200000000000001,-0.17120332274719402,-4.5234892246587615,-0.00016396528843291462
9.264111828863777,-0.177638217662,-4.459705259040001,-0.000888159763908
9.280000000000001,-0.17865331295682707,-4.443851340355747,-0.0011265417041306063
9.36,-0.18376451316293618,-4.3640238080447045,-0.0023268406595169035
9.410265092699367,-0.186975950065,-4.31386707915,-0.0030810048877600005
9.4255839883649,-0.17232683238899998,-4.31664835898,-0.006593325806100001
9.44,-0.1725046299389907,-4.3022334673431715,-0.006567275988143733
9.52,-0.1734912970116385,-4.222239682644872,-0.006422715516825334
9.6,-0.17447796408428626,-4.142245897946573,-0.006278155045506935
9.68,-0.175464631156934,-4.062252113248273,-0.006133594574188535
9.76,-0.17645129822958178,-3.9822583285499737,-0.005989034102870137
9.84,-0.17743796530222955,-3.902264543851674,-0.005844473631551738
9.92,-0.17842463237487732,-3.8222707591533744,-0.005699913160233339
10.0,-0.17941129944752507,-3.742276974455075,-0.005555352688914939
10.08,-0.18039796652017281,-3.662283189756775,-0.00541079221759654
10.16,-0.1813846335928206,-3.582289405058476,-0.005266231746278141
10.24,-0.18237130066546836,-3.5022956203601767,-0.005121671274959743
10.32,-0.18335796773811613,-3.4223018356618766,-0.004977110803641343
10.4,-0.1843446348107639,-3.3423080509635765,-0.004832550332322943
10.48,-0.18533130188341168,-3.2623142662652773,-0.0046879898610045455
10.56,-0.18631796895605943,-3.182320481566978,-0.004543429389686146
10.64,-0.18730463602870717,-3.1023266968686785,-0.004398868918367747
10.72,-0.18829130310135495,-3.022332912170379,-0.004254308447049347
10.8,-0.18927797017400272,-2.9423391274720796,-0.0041097479757309496
10.88,-0.1902646372466505,-2.86234534277378,-0.00396518750441255
10.96,-0.19125130431929824,-2.7823515580754807,-0.0038206270330941507
11.040000000000001,-0.19223797139194598,-2.7023577733771806,-0.0036760665617757518
11.120000000000001,-0.19322463846459376,-2.6223639886788814,-0.0035315060904573528
11.200000000000001,-0.19421130553724153,-2.5423702039805818,-0.003386945619138954
11.280000000000001,-0.1951979726098893,-2.4623764192822826,-0.0032423851478205544
11.36,-0.19618463968253702,-2.3823826345839847,-0.0030978246765021584
11.422377548154998,-0.196953963093,-2.32000993262,-0.00298510807949
11.428257720591793,-0.19405454776,-2.32512121918,-0.00277399598895
11.44,-0.19209350693774477,-2.313544137519505,-0.0028553889866299864
11.52,-0.17873296080129578,-2.2346696276698834,-0.0034099184427974177
11.6,-0.16537241466484687,-2.155795117820262,-0.003964447898964849
11.68,-0.15201186852839793,-2.0769206079706404,-0.00451897735513228
11.740796083403797,-0.141858507563,-2.01697984198,-0.004940392593470001
11.76,-0.1268744902238646,-2.0049686424064266,-0.004967259267756262
11.84,-0.0644538177987473,-1.9549321844228578,-0.00507918091312135
11.92,-0.002033145373630023,-1.9048957264392885,-0.005191102558486438
11.998850274406687,0.0594904439935,-1.85557837091,-0.005301415714100001
12.0,0.06063616216950995,-1.8554826756667708,-0.0052949953166552795
12.08,0.1403573187775467,-1.8488240264179008,-0.004848252373326072
12.16,0.2200784753855835,-1.8421653771690303,-0.004401509429996865
12.24,0.2997996319936203,-1.8355067279201602,-0.003954766486667659
12.24471983845945,0.304503019256,-1.83511388106,-0.0039284095551
12.32,0.3797744038926548,-1.8341893021329247,-0.004611439759285366
12.4,0.45976507670342837,-1.8332067549033177,-0.005337293891590798
12.48,0.539755749514202,-1.8322242076737107,-0.00606314802389623
12.56,0.6197464223249756,-1.8312416604441035,-0.00678900215620166
12.64,0.6997370951357491,-1.8302591132144967,-0.007514856288507092
12.72,0.7797277679465227,-1.8292765659848897,-0.008240710420812524
12.8,0.8597184407572962,-1.8282940187552827,-0.008966564553117956
12.88,0.9397091135680697,-1.8273114715256757,-0.009692418685423386
12.96,1.0196997863788433,-1.8263289242960687,-0.010418272817728818
13.040000000000001,1.0996904591896168,-1.8253463770664617,-0.011144126950034252
13.120000000000001,1.1796811320003906,-1.8243638298368547,-0.011869981082339682
13.200000000000001,1.2596718048111641,-1.8233812826072477,-0.012595835214645114
13.20444034652824,1.26411163364,-1.82332674698,-0.0126361232631
13.280000000000001,1.2700549522096474,-1.7480013601431992,-0.012791991920941577
13.360000000000001,1.2763475364622936,-1.668249393715822,-0.012957020372693102
13.44,1.2826401207149396,-1.5884974272884467,-0.013122048824444621
13.52,1.2889327049675856,-1.5087454608610695,-0.013287077276196144
13.6,1.2952252892202318,-1.4289934944336924,-0.01345210572794767
13.67105030004063,1.30081391421,-1.35816348014,-0.0135986722406
