,x,y,z
0.0,3.78841475249,-1.27322650834,-0.0329542689486
0.1,3.77955229476,-1.18721281808,-0.0312667943477
0.2,3.77068983703,-1.10119912782,-0.0295793197468
0.3,3.76182737929,-1.01518543756,-0.0278918451459
0.4,3.75296492156,-0.929171747296,-0.026204370545
0.5,3.74410246383,-0.843158057037,-0.0245168959441
0.6,3.73524000609,-0.757144366777,-0.0228294213432
0.605398659022,3.72637754836,-0.671130676517,-0.0211419467423
0.7,3.69583865672,-0.590285112822,-0.021052965488
0.8,3.66529976507,-0.509439549127,-0.0209639842337
0.9,3.63476087343,-0.428593985432,-0.0208750029794
1.0,3.60422198178,-0.347748421736,-0.020786021725
1.1,3.57368309014,-0.266902858041,-0.0206970404707
1.2,3.54314419849,-0.186057294346,-0.0206080592164
1.21034759281,3.51260530685,-0.105211730651,-0.0205190779621
1.3,3.45521162557,-0.0265802812235,-0.0201652386964
1.4,3.39781794429,0.0520511682038,-0.0198113994308
1.5,3.34042426302,0.130682617631,-0.0194575601651
1.6,3.28303058174,0.209314067058,-0.0191037208994
1.7,3.22563690046,0.287945516486,-0.0187498816338
1.8,3.16824321918,0.366576965913,-0.0183960423681
1.89179910973,3.1108495379,0.44520841534,-0.0180422031025
1.9,3.04830326884,0.495689295724,-0.0156659520934
2.0,2.98575699978,0.546170176108,-0.0132897010843
2.1,2.92321073072,0.596651056492,-0.0109134500752
2.2,2.86066446165,0.647131936877,-0.00853719906612
2.3,2.79811819259,0.697612817261,-0.00616094805703
2.4,2.73557192353,0.748093697645,-0.00378469704795
2.45467927434,2.67302565447,0.798574578029,-0.00140844603886
2.5,2.60472794365,0.832515758949,-0.00546222834967
2.6,2.53643023284,0.86645693987,-0.00951601066048
2.7,2.46813252202,0.90039812079,-0.0135697929713
2.8,2.39983481121,0.934339301711,-0.0176235752821
2.9,2.33153710039,0.968280482632,-0.0216773575929
2.91292430898,2.26323938958,1.00222166355,-0.0257311399037
3.0,2.26746054054,0.921077798186,-0.0231252467493
3.1,2.2716816915,0.839933932821,-0.020519353595
3.2,2.27590284245,0.758790067455,-0.0179134604406
3.3,2.28012399341,0.677646202089,-0.0153075672862
3.4,2.28434514437,0.596502336723,-0.0127016741318
3.40069647353,2.28856629533,0.515358471358,-0.0100957809775
3.5,2.36328815703,0.456528913081,-0.0108468922633
3.6,2.43801001873,0.397699354804,-0.0115980035492
3.7,2.51273188043,0.338869796527,-0.012349114835
3.8,2.58745374213,0.280040238251,-0.0131002261209
3.9,2.66217560383,0.221210679974,-0.0138513374068
4.0,2.73689746553,0.162381121697,-0.0146024486926
4.1,2.81161932723,0.103551563421,-0.0153535599785
4.16153128708,2.88634118893,0.0447220051438,-0.0161046712644
4.2,2.93176266213,-0.0281641641511,-0.0181094193795
4.3,2.97718413534,-0.101050333446,-0.0201141674946
4.4,3.02260560855,-0.173936502741,-0.0221189156097
4.5,3.06802708176,-0.246822672036,-0.0241236637248
4.6,3.11344855496,-0.319708841331,-0.0261284118399
4.67695618466,3.15887002817,-0.392595010626,-0.028133159955
4.7,3.18435329456,-0.469809146408,-0.0295311645149
4.8,3.20983656094,-0.54702328219,-0.0309291690749
4.9,3.23531982733,-0.624237417973,-0.0323271736349
5.0,3.26080309371,-0.701451553755,-0.0337251781948
5.08356945446,3.2862863601,-0.778665689537,-0.0351231827548
5.1,3.29677282827,-0.861408781764,-0.033589834369
5.2,3.30725929645,-0.94415187399,-0.0320564859833
5.3,3.31774576463,-1.02689496622,-0.0305231375975
5.4,3.32823223281,-1.10963805844,-0.0289897892118
5.5,3.33871870098,-1.19238115067,-0.027456440826
5.5840837034,3.34920516916,-1.27512424289,-0.0259230924403
