,x,y,z
0.0,2.31730876018,-1.36168157928,-0.0228918775617
0.1,2.22368569827,-1.36183115347,-0.0220344433331
0.2,2.13006263636,-1.36198072766,-0.0211770091045
0.3,2.03643957446,-1.36213030186,-0.0203195748758
0.4,1.94281651255,-1.36227987605,-0.0194621406472
0.5,1.84919345065,-1.36242945025,-0.0186047064186
0.6,1.75557038874,-1.36257902444,-0.01774727219
0.7,1.66194732683,-1.36272859863,-0.0168898379614
0.8,1.56832426493,-1.36287817283,-0.0160324037328
0.9,1.47470120302,-1.36302774702,-0.0151749695042
1.0,1.38107814112,-1.36317732121,-0.0143175352755
1.02989818413,1.28745507921,-1.36332689541,-0.0134601010469
1.1,1.29106709991,-1.45660326818,-0.0128659364977
1.2,1.29467912061,-1.54987964096,-0.0122717719485
1.3,1.2982911413,-1.64315601374,-0.0116776073992
1.4,1.301903162,-1.73643238651,-0.01108344285
1.5,1.3055151827,-1.82970875929,-0.0104892783007
1.6,1.3091272034,-1.92298513206,-0.00989511375149
1.7,1.3127392241,-2.01626150484,-0.00930094920226
1.8,1.3163512448,-2.10953787762,-0.00870678465302
1.9,1.31996326549,-2.20281425039,-0.00811262010378
1.96337991632,1.32357528619,-2.29609062317,-0.00751845555454
2.0,1.41021096496,-2.29490248102,-0.00807436272193
2.1,1.49684664372,-2.29371433886,-0.00863026988933
2.2,1.58348232248,-2.29252619671,-0.00918617705673
2.3,1.67011800125,-2.29133805455,-0.00974208422413
2.4,1.75675368001,-2.2901499124,-0.0102979913915
2.5,1.84338935877,-2.28896177025,-0.0108538985589
2.6,1.93002503754,-2.28777362809,-0.0114098057263
2.7,2.0166607163,-2.28658548594,-0.0119657128937
2.8,2.10329639507,-2.28539734379,-0.0125216200611
2.9,2.18993207383,-2.28420920163,-0.0130775272285
2.91648161471,2.27656775259,-2.28302105948,-0.0136334343959
