,x,y,z
0.0,3.30047393557,-4.81332085115,-0.0235526431053
0.1,3.3037553794,-4.90250111509,-0.0244837257392
0.2,3.30703682322,-4.99168137903,-0.0254148083731
0.3,3.31031826705,-5.08086164297,-0.0263458910071
0.4,3.31359971087,-5.17004190691,-0.027276973641
0.446227359789,3.3168811547,-5.25922217085,-0.0282080562749
0.5,3.22669494709,-5.25598405537,-0.0284963865629
0.6,3.13650873948,-5.25274593989,-0.028784716851
0.7,3.04632253187,-5.24950782441,-0.0290730471391
0.8,2.95613632426,-5.24626970893,-0.0293613774271
0.9,2.86595011666,-5.24303159346,-0.0296497077152
1.0,2.77576390905,-5.23979347798,-0.0299380380032
1.1,2.68557770144,-5.2365553625,-0.0302263682913
1.2,2.59539149383,-5.23331724702,-0.0305146985793
1.3,2.50520528622,-5.23007913154,-0.0308030288674
1.4,2.41501907862,-5.22684101606,-0.0310913591554
1.43891995513,2.32483287101,-5.22360290058,-0.0313796894435
1.5,2.32844577436,-5.1340734456,-0.0303298769152
1.6,2.33205867771,-5.04454399061,-0.029280064387
1.7,2.33567158106,-4.95501453562,-0.0282302518587
1.8,2.33928448441,-4.86548508063,-0.0271804393305
1.88696232164,2.34289738777,-4.77595562564,-0.0261306268022
