,Unnamed: 0,Unnamed: 0.1,x,y,z
0.0,1.0,1.0,1.21212473733,-7.26010243455,-0.0132189095915
0.08,1.1868584678649037,1.1868584678649037,1.21204743398745,-7.180150061782919,-0.010459903772930585
0.16,1.3737169357298074,1.3737169357298074,1.2119701306449002,-7.100197689015838,-0.007700897954361174
0.24,1.5605754035947106,1.5605754035947106,1.21189282730235,-7.020245316248756,-0.004941892135791761
0.32,1.7474338714596143,1.7474338714596143,1.2118155239598,-6.940292943481675,-0.0021828863172223467
0.4,1.934292339324518,1.934292339324518,1.2117382206172502,-6.860340570714593,0.0005761195013470663
0.4281315206856937,2.0,2.0,1.21171103736,-6.8322257978600005,0.00154630736706
0.48000000000000004,2.110003368175299,2.110003368175299,1.20762806103851,-6.780602076024429,-0.0013964455244323685
0.5599999999999999,2.279668443580673,2.279668443580673,1.201330631269268,-6.70097958079337,-0.005935237377049026
0.64,2.449333518986048,2.449333518986048,1.1950332015000265,-6.621357085562311,-0.010474029229665692
0.72,2.6189985943914227,2.6189985943914227,1.1887357717307845,-6.541734590331251,-0.015012821082282355
0.7999999999999999,2.7886636697967973,2.7886636697967973,1.182438341961543,-6.462112095100192,-0.019551612934899012
0.88,2.9583287452021723,2.9583287452021723,1.1761409121923012,-6.382489599869133,-0.024090404787515684
0.8996487130652029,3.0,3.0,1.17459420731,-6.36293360534,-0.0252051725222
0.96,3.249916158528541,3.249916158528541,1.2319996449459838,-6.345628426958449,-0.018318637421727162
1.04,3.5811981194896028,3.5811981194896028,1.3080947084338652,-6.3226891601948445,-0.009190036591175878
1.12,3.9124800804506648,3.9124800804506648,1.3841897719217462,-6.29974989343124,-6.143576062459617e-05
1.1411348470156206,4.0,4.0,1.4042929909900002,-6.293689669759999,0.00235020901463
1.2000000000000002,4.140785984165497,4.140785984165497,1.4630427591125015,-6.2939341476751505,-0.001325551039527328
1.28,4.332119534869569,4.332119534869569,1.542885946660953,-6.294266402535973,-0.006321049894522534
1.36,4.523453085573641,4.523453085573641,1.6227291342094043,-6.294598657396795,-0.011316548749517754
1.4400000000000002,4.714786636277713,4.714786636277713,1.702572321757856,-6.294930912257618,-0.016312047604512974
1.52,4.906120186981784,4.906120186981784,1.7824155093063074,-6.29526316711844,-0.021307546459508178
1.5592528388974145,5.0,5.0,1.82159140653,-6.29542619145,-0.0237586403566
1.6,5.087131993631096,5.087131993631096,1.8621445508910686,-6.299173561271341,-0.02507425419526995
1.6800000000000002,5.258200585942068,5.258200585942068,1.941763632591453,-6.3065308734765395,-0.027657234315740666
1.76,5.429269178253039,5.429269178253039,2.0213827142918372,-6.313888185681741,-0.030240214436211367
1.84,5.6003377705640105,5.6003377705640105,2.1010017959922216,-6.32124549788694,-0.032823194556682075
1.9200000000000002,5.771406362874982,5.771406362874982,2.180620877692606,-6.328602810092139,-0.03540617467715279
2.0,5.942474955185953,5.942474955185953,2.2602399593929903,-6.3359601222973385,-0.03798915479762349
2.02690151080894,6.0,6.0,2.28701337923,-6.33843415747,-0.038857730643
2.08,6.462963290384273,6.462963290384273,2.3340973075337743,-6.358851803831259,-0.025231543835065703
2.1415941663475393,7.0,7.0,2.3887145924400004,-6.38253624242,-0.00942518795344
2.16,7.020922092919232,7.020922092919232,2.3881370280667156,-6.400928665178992,-0.009825084054061727
2.24,7.111858883131653,7.111858883131653,2.385626674516028,-6.4808703754270685,-0.011563211685431514
2.3200000000000003,7.202795673344075,7.202795673344075,2.3831163209653408,-6.560812085675146,-0.0133013393168013
2.4,7.293732463556497,7.293732463556497,2.3806059674146534,-6.640753795923224,-0.015039466948171078
2.48,7.384669253768918,7.384669253768918,2.3780956138639664,-6.720695506171302,-0.016777594579540867
2.56,7.475606043981339,7.475606043981339,2.375585260313279,-6.80063721641938,-0.018515722210910652
2.64,7.566542834193761,7.566542834193761,2.373074906762592,-6.880578926667458,-0.02025384984228044
2.72,7.657479624406182,7.657479624406182,2.3705645532119046,-6.960520636915535,-0.02199197747365023
2.8000000000000003,7.748416414618604,7.748416414618604,2.368054199661217,-7.040462347163613,-0.02373010510502001
2.8800000000000003,7.839353204831026,7.839353204831026,2.3655438461105303,-7.120404057411691,-0.0254682327363898
2.96,7.930289995043447,7.930289995043447,2.363033492559843,-7.200345767659768,-0.02720636036775958
3.0213261187633442,8.0,8.0,2.36110911456,-7.26162720287,-0.0285387681371
3.04,8.016251052211182,8.016251052211182,2.342436909455802,-7.261602423780421,-0.02828980431600752
3.12,8.085871510883834,8.085871510883834,2.262444090105338,-7.261496268710613,-0.0272232287372627
3.2,8.155491969556486,8.155491969556486,2.182451270754874,-7.261390113640806,-0.02615665315851788
3.2800000000000002,8.225112428229139,8.225112428229139,2.10245845140441,-7.261283958570998,-0.025090077579773058
3.3600000000000003,8.294732886901791,8.294732886901791,2.0224656320539456,-7.26117780350119,-0.02402350200102824
3.44,8.364353345574443,8.364353345574443,1.942472812703482,-7.261071648431383,-0.022956926422283423
3.52,8.433973804247096,8.433973804247096,1.8624799933530178,-7.260965493361574,-0.021890350843538603
3.6,8.503594262919748,8.503594262919748,1.7824871740025539,-7.260859338291766,-0.02082377526479378
3.68,8.5732147215924,8.5732147215924,1.7024943546520896,-7.260753183221958,-0.01975719968604896
3.7600000000000002,8.64283518026505,8.64283518026505,1.6225015353016254,-7.26064702815215,-0.01869062410730414
3.8400000000000003,8.712455638937703,8.712455638937703,1.5425087159511612,-7.260540873082343,-0.017624048528559318
3.92,8.782076097610355,8.782076097610355,1.4625158966006975,-7.260434718012535,-0.0165574729498145
4.0,8.851696556283006,8.851696556283006,1.3825230772502333,-7.260328562942727,-0.015490897371069682
4.08,8.921317014955658,8.921317014955658,1.3025302578997693,-7.260222407872919,-0.01442432179232486
4.16,8.99093747362831,8.99093747362831,1.222537438549305,-7.260116252803111,-0.01335774621358004
4.17041363592768,9.0,9.0,1.21212473733,-7.26010243455,-0.0132189095915
