,x,y,z
0.0,3.2681955371900004,-2.23922813209,-0.0290629222734
0.08,3.188223426361645,-2.2412255451525978,-0.028376022925173626
0.16,3.1082513155332894,-2.243222958215195,-0.02768912357694725
0.24,3.0282792047049343,-2.2452203712777923,-0.027002224228720877
0.32,2.9483070938765783,-2.2472177843403895,-0.0263153248804945
0.4,2.868334983048223,-2.2492151974029873,-0.02562842553226813
0.48000000000000004,2.7883628722198677,-2.251212610465585,-0.02494152618404176
0.5599999999999999,2.708390761391512,-2.2532100235281822,-0.024254626835815384
0.64,2.6284186505631566,-2.25520743659078,-0.02356772748758901
0.72,2.548446539734801,-2.257204849653377,-0.02288082813936264
0.7999999999999999,2.4684744289064455,-2.2592022627159745,-0.022193928791136266
0.88,2.3885023180780904,-2.261199675778572,-0.02150702944290989
0.96,2.3085302072497345,-2.2631970888411694,-0.020820130094683517
0.9695212233576408,2.29901230313,-2.2634348115400003,-0.020738378568200003
1.04,2.3022942082054687,-2.19303375068759,-0.021159907848783174
1.12,2.3060194772658242,-2.1131219653742246,-0.021638382987728563
1.2000000000000002,2.3097447463261798,-2.033210180060859,-0.022116858126673952
1.28,2.3134700153865353,-1.9532983947474944,-0.022595333265619338
1.36,2.3171952844468904,-1.873386609434129,-0.023073808404564723
1.4400000000000002,2.3209205535072464,-1.7934748241207636,-0.023552283543510112
1.4412416821833225,2.32097837351,-1.7922345111200002,-0.023559709969200003
1.52,2.3997292465692746,-1.7930862819322433,-0.02422836847562376
1.6,2.4797216844398546,-1.7939514815310726,-0.02490756886990355
1.6800000000000002,2.5597141223104347,-1.7948166811299016,-0.02558676926418334
1.76,2.639706560181015,-1.795681880728731,-0.02626596965846313
1.84,2.7196989980515944,-1.7965470803275603,-0.026945170052742922
1.9200000000000002,2.7996914359221745,-1.7974122799263896,-0.027624370447022713
2.0,2.8796838737927546,-1.7982774795252188,-0.0283035708413025
2.08,2.9596763116633347,-1.799142679124048,-0.028982771235582294
2.16,3.0396687495339147,-1.800007878722877,-0.02966197162986208
2.24,3.119661187404495,-1.8008730783217064,-0.030341172024141872
2.3200000000000003,3.199653625275075,-1.8017382779205355,-0.031020372418421666
2.376370981243122,3.25601927796,-1.8023479298,-0.031498962327
2.4,3.256677574920344,-1.8259674096229468,-0.03136726032129616
2.48,3.258906349520313,-1.9059351139646992,-0.030921361125704684
2.56,3.2611351241202815,-1.9859028183064513,-0.030475461930113204
2.64,3.2633638987202507,-2.0658705226482037,-0.03002956273452173
2.72,3.26559267332022,-2.145838226989956,-0.029583663538930258
2.8000000000000003,3.267821447920188,-2.225805931331708,-0.029137764343338785
2.8134276214317024,3.2681955371900004,-2.23922813209,-0.0290629222734
