,Unnamed: 0,Unnamed: 0.1,x,y,z
0.0,1.0,1.0,2.28216099323,-4.3269863955300005,0.00312480783562
0.08,1.1744926245483662,1.1744926245483662,2.202468607313571,-4.320405335419205,0.0007137344719401351
0.16,1.3489852490967325,1.3489852490967325,2.1227762213971424,-4.313824275308409,-0.0016973388917397299
0.24,1.5234778736450987,1.5234778736450987,2.0430838354807133,-4.307243215197614,-0.004108412255419593
0.32,1.697970498193465,1.697970498193465,1.9633914495642841,-4.300662155086819,-0.00651948561909946
0.4,1.8724631227418311,1.8724631227418311,1.8836990636478552,-4.294081094976024,-0.008930558982779325
0.4584720999358081,2.0,2.0,1.82545179923,-4.2892709899199986,-0.0106928155162
0.48000000000000004,2.0445989020727504,2.0445989020727504,1.8039244835526183,-4.289205447073808,-0.010548368171121477
0.5599999999999999,2.2103332354346295,2.2103332354346295,1.7239266551970736,-4.288961882783765,-0.010011586247579245
0.64,2.376067568796509,2.376067568796509,1.6439288268415289,-4.288718318493721,-0.00947480432403701
0.72,2.5418019021583884,2.5418019021583884,1.5639309984859844,-4.288474754203678,-0.008938022400494777
0.7999999999999999,2.707536235520268,2.707536235520268,1.48393317013044,-4.288231189913636,-0.008401240476952542
0.88,2.8732705688821474,2.8732705688821474,1.403935341774895,-4.287987625623592,-0.007864458553410308
0.9411723249116477,3.0,3.0,1.3427646774200002,-4.2878013832,-0.00745400607549
0.96,3.178414516524313,3.178414516524313,1.3384533865349135,-4.306084878870939,-0.006185973667586803
1.04,3.936509249674617,3.936509249674617,1.32013443482216,-4.383772625595439,-0.0007980225713299214
1.0467000333915044,4.0,4.0,1.31860021497,-4.39027900681,-0.000346779418121
1.12,4.156764639576924,4.156764639576924,1.3143663564152244,-4.463456213034252,-0.0005834981500589946
1.2000000000000002,4.32785845784751,4.32785845784751,1.3097454991344684,-4.543322231653443,-0.0008418543189804234
1.28,4.498952276118095,4.498952276118095,1.3051246418537126,-4.623188250272633,-0.0011002104879018512
1.36,4.67004609438868,4.67004609438868,1.3005037845729563,-4.703054268891823,-0.0013585666568232799
1.4400000000000002,4.841139912659266,4.841139912659266,1.2958829272922003,-4.782920287511014,-0.0016169228257447085
1.5142797554915735,5.0,5.0,1.29159247543,-4.8570756417,-0.00185680573896
1.52,5.0142546105582255,5.0142546105582255,1.291851570340722,-4.862784304470568,-0.0021122199816020473
1.6,5.213611271445393,5.213611271445393,1.2954751204926822,-4.9426223290467455,-0.0056842944587093625
1.6800000000000002,5.412967932332559,5.412967932332559,1.299098670644642,-5.022460353622923,-0.009256368935816679
1.76,5.612324593219725,5.612324593219725,1.302722220796602,-5.1022983781991,-0.012828443412923983
1.84,5.811681254106891,5.811681254106891,1.306345770948562,-5.182136402775276,-0.0164005178900313
1.9155705859257723,6.0,6.0,1.30976869355,-5.25755398148,-0.0197748149051
1.9200000000000002,6.048967698273539,6.048967698273539,1.3124809759005895,-5.261050798245431,-0.019963245265327896
2.0,6.933377192675126,6.933377192675126,1.361467723224497,-5.324207084053541,-0.023366500992973948
2.0060264217194956,7.0,7.0,1.3651579081999998,-5.32896466421,-0.0236228691709
