,x,y,z
0.0,1.3427646774200002,-4.2878013832,-0.00745400607549
0.08,1.3434254358860709,-4.207804118231242,-0.007422450284519878
0.16,1.3440861943521414,-4.127806853262485,-0.007390894493549756
0.24,1.344746952818212,-4.0478095882937275,-0.007359338702579634
0.32,1.3454077112842828,-3.9678123233249702,-0.0073277829116095115
0.4,1.3460684697503533,-3.887815058356213,-0.00729622712063939
0.48000000000000004,1.3467292282164238,-3.8078177933874557,-0.007264671329669268
0.5599999999999999,1.3473899866824945,-3.7278205284186985,-0.007233115538699146
0.64,1.3480507451485653,-3.6478232634499403,-0.007201559747729024
0.72,1.348711503614636,-3.5678259984811835,-0.0071700039567589025
0.7999999999999999,1.3493722620807065,-3.4878287335124263,-0.007138448165788781
0.88,1.350033020546777,-3.4078314685436686,-0.007106892374818659
0.96,1.3506937790128477,-3.3278342035749113,-0.007075336583848537
1.04,1.3513545374789184,-3.247836938606154,-0.007043780792878415
1.12,1.352015295944989,-3.1678396736373964,-0.0070122250019082925
1.2000000000000002,1.3526760544110594,-3.087842408668639,-0.00698066921093817
1.28,1.3533368128771301,-3.007845143699882,-0.006949113419968048
1.36,1.3539975713432009,-2.9278478787311246,-0.006917557628997927
1.4400000000000002,1.3546583298092714,-2.8478506137623674,-0.006886001838027805
1.52,1.355319088275342,-2.7678533487936097,-0.006854446047057683
1.6,1.3559798467414128,-2.6878560838248524,-0.006822890256087562
1.6800000000000002,1.3566406052074833,-2.607858818856095,-0.006791334465117439
1.76,1.3573013636735538,-2.5278615538873384,-0.006759778674147317
1.84,1.3579621221396247,-2.44786428891858,-0.006728222883177195
1.9200000000000002,1.3586228806056952,-2.367867023949823,-0.0066966670922070735
1.9392325713508671,1.3587817316600002,-2.34863511012,-0.006689080854689999
2.0,1.4195440957236038,-2.3480047273310882,-0.007156109300262269
2.08,1.4995374282234095,-2.3471748317071652,-0.007770949790905848
2.16,1.5795307607232152,-2.3463449360832422,-0.008385790281549427
2.24,1.659524093223021,-2.34551504045932,-0.009000630772193007
2.3200000000000003,1.7395174257228267,-2.344685144835397,-0.009615471262836586
2.3941508424166265,1.81366208813,-2.3439159265900003,-0.010185358017
2.4,1.813697535956807,-2.3497649765606163,-0.010186883776655262
2.48,1.8141823623790976,-2.4297635047212203,-0.010207751871022862
2.56,1.8146671888013879,-2.5097620328818238,-0.010228619965390463
2.64,1.8151520152236782,-2.5897605610424277,-0.010249488059758064
2.72,1.8156368416459685,-2.669759089203031,-0.010270356154125665
2.8000000000000003,1.8161216680682588,-2.7497576173636347,-0.010291224248493266
2.8800000000000003,1.8166064944905491,-2.8297561455242386,-0.010312092342860867
2.96,1.8170913209128399,-2.9097546736848416,-0.010332960437228467
3.04,1.81757614733513,-2.989753201845445,-0.010353828531596068
3.12,1.8180609737574203,-3.069751730006049,-0.010374696625963669
3.2,1.8185458001797103,-3.1497502581666526,-0.01039556472033127
3.2800000000000002,1.8190306266020009,-3.2297487863272565,-0.01041643281469887
3.3600000000000003,1.8195154530242914,-3.30974731448786,-0.010437300909066471
3.44,1.8200002794465817,-3.3897458426484635,-0.010458169003434072
3.52,1.820485105868872,-3.4697443708090665,-0.010479037097801673
3.6,1.8209699322911623,-3.5497428989696704,-0.010499905192169274
3.68,1.8214547587134526,-3.629741427130274,-0.010520773286536875
3.7600000000000002,1.821939585135743,-3.709739955290878,-0.010541641380904476
3.8400000000000003,1.8224244115580337,-3.7897384834514813,-0.010562509475272078
3.92,1.822909237980324,-3.869737011612085,-0.010583377569639677
4.0,1.8233940644026143,-3.9497355397726883,-0.01060424566400728
4.08,1.8238788908249046,-4.029734067933292,-0.01062511375837488
4.16,1.824363717247195,-4.109732596093895,-0.010645981852742481
4.24,1.8248485436694852,-4.189731124254499,-0.010666849947110082
4.32,1.8253333700917758,-4.269729652415103,-0.010687718041477683
4.339541697032891,1.82545179923,-4.2892709899199986,-0.0106928155162
4.4,1.7649951374371204,-4.289086921374506,-0.010287153964190197
4.48,1.684997309081576,-4.288843357084463,-0.009750372040647964
4.5600000000000005,1.6049994807260313,-4.288599792794419,-0.00921359011710573
4.640000000000001,1.5250016523704868,-4.288356228504377,-0.008676808193563496
4.72,1.4450038240149432,-4.288112664214333,-0.008140026270021269
4.8,1.3650059956593985,-4.287869099924291,-0.007603244346479036
4.822241922008731,1.3427646774200002,-4.2878013832,-0.00745400607549
