,x,y,z
0.0,3.31672027233,-4.3370216195,-0.0278575889849
0.1,3.21712398348,-4.3397753574,-0.02694066879
0.2,3.11752769464,-4.3425290953,-0.026023748595
0.3,3.01793140579,-4.3452828332,-0.0251068284
0.4,2.91833511695,-4.34803657109,-0.0241899082051
0.5,2.8187388281,-4.35079030899,-0.0232729880101
0.6,2.71914253926,-4.35354404689,-0.0223560678151
0.7,2.61954625041,-4.35629778479,-0.0214391476202
0.8,2.51994996157,-4.35905152269,-0.0205222274252
0.9,2.42035367272,-4.36180526059,-0.0196053072302
0.996385696747,2.32075738388,-4.36455899848,-0.0186883870353
1.0,2.32331721729,-4.44718344031,-0.0142778156984
1.1,2.32587705071,-4.52980788213,-0.00986724436155
1.2,2.32843688412,-4.61243232396,-0.00545667302468
1.3,2.33099671754,-4.69505676579,-0.00104610168781
1.4,2.33355655095,-4.77768120761,0.00336446964906
1.49307569448,2.33611638437,-4.86030564944,0.00777504098593
1.5,2.42433323247,-4.85608317864,0.00484924800796
1.6,2.51255008058,-4.85186070784,0.00192345502999
1.7,2.60076692868,-4.84763823705,-0.00100233794799
1.8,2.68898377678,-4.84341576625,-0.00392813092596
1.9,2.77720062489,-4.83919329546,-0.00685392390394
2.0,2.86541747299,-4.83497082466,-0.00977971688191
2.1,2.95363432109,-4.83074835386,-0.0127055098599
2.2,3.0418511692,-4.82652588307,-0.0156313028379
2.3,3.1300680173,-4.82230341227,-0.0185570958158
2.4,3.2182848654,-4.81808094147,-0.0214828887938
2.46510492214,3.30650171351,-4.81385847068,-0.0244086817718
