,x,y,z
0.0,2.28701337923,-6.33843415747,-0.038857730643
0.08,2.2884045697675353,-6.2584513049889505,-0.037958899244528
0.16,2.2897957603050703,-6.1784684525079,-0.037060067846056
0.24,2.2911869508426057,-6.098485600026851,-0.036161236447584
0.32,2.292578141380141,-6.0185027475458,-0.035262405049111996
0.4,2.2939693319176766,-5.938519895064751,-0.034363573650639995
0.48000000000000004,2.295360522455212,-5.8585370425837,-0.033464742252168
0.5599999999999999,2.296751712992747,-5.77855419010265,-0.03256591085369599
0.64,2.2981429035302825,-5.698571337621601,-0.03166707945522399
0.72,2.299534094067818,-5.618588485140551,-0.030768248056751994
0.7999999999999999,2.300925284605353,-5.538605632659501,-0.029869416658279996
0.88,2.3023164751428884,-5.458622780178452,-0.02897058525980799
0.96,2.303707665680424,-5.378639927697401,-0.02807175386133599
0.9652403300406359,2.3037987944,-5.3734007208899985,-0.028012876696599995
1.04,2.2295150860611814,-5.365005379535322,-0.02733673218183297
1.12,2.1500244105360533,-5.356021561004031,-0.02661319285627464
1.2000000000000002,2.070533735010925,-5.347037742472741,-0.02588965353071631
1.28,1.991043059485797,-5.338053923941451,-0.025166114205157977
1.36,1.9115523839606687,-5.32907010541016,-0.024442574879599648
1.431320162242946,1.84068628552,-5.32106101297,-0.0237975381035
1.4400000000000002,1.8405162172152005,-5.329739184444479,-0.023797191661195795
1.52,1.8389487381027143,-5.40972382671433,-0.02379399858488353
1.6,1.837381258990228,-5.489708468984182,-0.023790805508571267
1.6800000000000002,1.835813779877742,-5.569693111254034,-0.023787612432259003
1.76,1.834246300765256,-5.649677753523886,-0.02378441935594674
1.84,1.8326788216527696,-5.7296623957937385,-0.02378122627963447
1.9200000000000002,1.8311113425402836,-5.8096470380635905,-0.02377803320332221
2.0,1.8295438634277974,-5.8896316803334425,-0.023774840127009946
2.08,1.8279763843153114,-5.9696163226032946,-0.023771647050697682
2.16,1.8264089052028252,-6.049600964873146,-0.023768453974385415
2.24,1.824841426090339,-6.129585607142998,-0.02376526089807315
2.3200000000000003,1.8232739469778527,-6.20957024941285,-0.02376206782176089
2.4,1.8217064678653667,-6.289554891682702,-0.023758874745448622
2.4058724271066834,1.82159140653,-6.29542619145,-0.0237586403566
2.48,1.8953660225605522,-6.302243437659873,-0.026152015946127254
2.56,1.9749851042609365,-6.309600749865072,-0.02873499606659797
2.64,2.0546041859613213,-6.316958062070272,-0.03131797618706868
2.72,2.1342232676617052,-6.324315374275471,-0.03390095630753939
2.8000000000000003,2.2138423493620896,-6.331672686480671,-0.03648393642801011
2.873521099018209,2.28701337923,-6.33843415747,-0.038857730643
