,x,y,z
0.0,2.36110911456,-7.26162720287,-0.0285387681371
0.08,2.4407906264807737,-7.257261302696538,-0.03417752453323476
0.16,2.520472138401548,-7.252895402523078,-0.039816280929369535
0.24,2.6001536503223215,-7.248529502349615,-0.045455037325504294
0.32,2.679835162243095,-7.244163602176155,-0.051093793721639066
0.4,2.7595166741638693,-7.239797702002693,-0.056732550117773825
0.48000000000000004,2.8391981860846434,-7.235431801829231,-0.062371306513908584
0.5599999999999999,2.9188796980054166,-7.23106590165577,-0.06801006291004336
0.64,2.9985612099261907,-7.226700001482309,-0.07364881930617813
0.72,3.0782427218469643,-7.222334101308847,-0.07928757570231287
0.7999999999999999,3.157924233767738,-7.217968201135386,-0.08492633209844763
0.88,3.237605745688512,-7.213602300961925,-0.0905650884945824
0.9036020575963584,3.26111384111,-7.212314248119999,-0.09222866666
0.96,3.3167401080506016,-7.2030977194684205,-0.0910031328040641
1.04,3.3956454929917514,-7.1900241522299355,-0.08926472348811464
1.12,3.4745508779329013,-7.1769505849914506,-0.08752631417216516
1.2000000000000002,3.5534562628740507,-7.163877017752964,-0.08578790485621568
1.28,3.6323616478152,-7.150803450514479,-0.08404949554026622
1.36,3.71126703275635,-7.137729883275993,-0.08231108622431677
1.4400000000000002,3.7901724176975,-7.124656316037507,-0.0805726769083673
1.52,3.869077802638649,-7.111582748799021,-0.07883426759241784
1.5396146518271518,3.8884240733,-7.10837733043,-0.0784080389241
1.6,3.9291667369246106,-7.064134239880593,-0.0730252354384654
1.6800000000000002,3.9831436235137057,-7.005519901286053,-0.06589396449475664
1.76,4.037120510102801,-6.946905562691514,-0.058762693551047906
1.84,4.091097396691897,-6.888291224096974,-0.05163142260733915
1.9200000000000002,4.145074283280991,-6.829676885502433,-0.04450015166363039
2.0,4.199051169870087,-6.771062546907893,-0.03736888071992165
2.0237111771958274,4.2150493639,-6.7536898598000015,-0.035255245357699985
2.08,4.224923551055618,-6.698275605000112,-0.03569384046522408
2.16,4.238957153698145,-6.619518577172156,-0.03631718994837095
2.24,4.2529907563406715,-6.540761549344198,-0.03694053943151783
2.3200000000000003,4.267024358983199,-6.462004521516242,-0.03756388891466471
2.4,4.281057961625725,-6.383247493688286,-0.03818723839781159
2.4760281058770146,4.29439481447,-6.30840064806,-0.0387796394041
2.48,4.294309830790681,-6.304429858254693,-0.03874028180602116
2.56,4.292598129991241,-6.224452100895496,-0.037947559807696346
2.64,4.290886429191801,-6.144474343536299,-0.03715483780937154
2.72,4.289174728392362,-6.0644965861771025,-0.03636211581104673
2.8000000000000003,4.287463027592922,-5.984518828817905,-0.03556939381272192
2.8800000000000003,4.285751326793482,-5.904541071458708,-0.034776671814397114
2.96,4.284039625994042,-5.824563314099512,-0.03398394981607231
3.04,4.282327925194604,-5.744585556740315,-0.033191227817747505
3.1064562832507834,4.2809060092800015,-5.67814775053,-0.032532710847
3.12,4.280476448472611,-5.664610858494624,-0.03254988403470601
3.2,4.27793911952314,-5.584651170701199,-0.03265132258676083
3.2800000000000002,4.275401790573667,-5.504691482907771,-0.032752761138815645
3.3600000000000003,4.272864461624195,-5.424731795114344,-0.03285419969087046
3.44,4.270327132674724,-5.3447721073209165,-0.03295563824292528
3.463812821743282,4.26957187065,-5.32097128492,-0.0329858324699
3.52,4.2136466931055025,-5.324605087477195,-0.02896476345234063
3.6,4.134019732963135,-5.329778940544658,-0.023239515604246596
3.68,4.054392772820767,-5.334952793612123,-0.017514267756152568
3.7600000000000002,3.9747658126784,-5.340126646679586,-0.011789019908058534
3.8400000000000003,3.8951388525360326,-5.345300499747051,-0.0060637720599645
3.885140877638127,3.85020846673,-5.3482199031,-0.00283323815298
3.92,3.848993703800539,-5.383016248701516,-0.004535323827998133
4.0,3.8462058816245235,-5.462872179072442,-0.008441528137673536
4.08,3.8434180594485077,-5.542728109443367,-0.01234773244734894
4.16,3.8406302372724923,-5.622584039814291,-0.016253936757024343
4.24,3.8378424150964765,-5.702439970185216,-0.020160141066699746
4.32,3.835054592920461,-5.782295900556141,-0.02406634537637515
4.4,3.8322667707444458,-5.862151830927066,-0.027972549686050556
4.446587436125961,3.83064330215,-5.908655369119999,-0.0302473002332
4.48,3.8298505143008077,-5.942055398297112,-0.030704424976539864
4.5600000000000005,3.8279523352752625,-6.022025386360346,-0.031798922830851575
4.640000000000001,3.8260541562497163,-6.101995374423581,-0.032893420685163294
4.72,3.824155977224171,-6.181965362486815,-0.033987918539475
4.8,3.822257798198626,-6.26193535055005,-0.03508241639378671
4.88,3.820359619173081,-6.341905338613284,-0.03617691424809843
4.96,3.8184614401475354,-6.421875326676519,-0.03727141210241014
4.961031508923239,3.818436965290001,-6.42290644863,-0.0372855244062
5.04,3.792192514983808,-6.497363196612718,-0.03542969820090478
5.12,3.7656052521924424,-6.57279251984529,-0.03354963066511635
5.2,3.739017989401077,-6.648221843077861,-0.031669563129327914
5.28,3.712430726609712,-6.723651166310432,-0.02978949559353948
5.289969587695316,3.70911742601,-6.73305115697,-0.0295552018664
5.36,3.641920481477138,-6.752132277002153,-0.03452914912488202
5.44,3.565157324075745,-6.77392980113968,-0.04021119164874053
5.5200000000000005,3.488394166674352,-6.795727325277206,-0.04589323417259903
5.563765981448377,3.44639898014,-6.80765220074,-0.0490017362687
5.6000000000000005,3.4102067128168723,-6.807509516898689,-0.04726866739180205
5.680000000000001,3.330298894098804,-6.807194489535973,-0.04344227673203288
5.76,3.2503910753807372,-6.806879462173258,-0.039615886072263753
5.84,3.1704832566626697,-6.806564434810542,-0.035789495412494585
5.92,3.0905754379446018,-6.806249407447826,-0.03196310475272541
6.0,3.010667619226534,-6.805934380085111,-0.02813671409295624
6.0519648892328455,2.95876260737,-6.80572975056,-0.025651239508
6.08,2.930744190319871,-6.805889327666396,-0.026605323822297078
6.16,2.850791826920031,-6.806344691250214,-0.029327865059166007
6.24,2.7708394635201907,-6.8068000548340315,-0.032050406296034936
6.32,2.690887100120351,-6.807255418417849,-0.03477294753290386
6.4,2.6109347367205107,-6.807710782001668,-0.03749548876977279
6.48,2.5309823733206707,-6.808166145585486,-0.04021803000664172
6.5600000000000005,2.451030009920831,-6.808621509169304,-0.042940571243510646
6.640000000000001,2.3710776465209906,-6.8090768727531215,-0.04566311248037957
6.6478030863172775,2.36327920661,-6.80912128827,-0.0459286652838
6.720000000000001,2.3629332297303245,-6.881264119431487,-0.043156201160587396
6.8,2.3625498594591843,-6.96120419163848,-0.040084087429636026
6.88,2.362166489188044,-7.041144263845473,-0.03701197369868461
6.96,2.3617831189169034,-7.121084336052467,-0.03393985996773319
7.04,2.3613997486457627,-7.20102440825946,-0.030867746236781776
7.100648226039744,2.36110911456,-7.26162720287,-0.0285387681371
